Date;Hour;Net Load
2023-06-22;1;4608.0
2023-06-22;2;4251.0
2023-06-22;3;4139.0
2023-06-22;4;4012.0
2023-06-22;5;3978.0
2023-06-22;6;4039.0
2023-06-22;7;4144.0
2023-06-22;8;4426.0
2023-06-22;9;4353.0
2023-06-22;10;4045.0
2023-06-22;11;3708.0
2023-06-22;12;3513.0
2023-06-22;13;3468.0
2023-06-22;14;3517.0
2023-06-22;15;3459.0
2023-06-22;16;3459.0
2023-06-22;17;3716.0
2023-06-22;18;4324.0
2023-06-22;19;5170.0
2023-06-22;20;5854.0
2023-06-22;21;6148.0
2023-06-22;22;6192.0
2023-06-22;23;5807.0
2023-06-22;24;5387.0
2023-06-23;1;4896.0
2023-06-23;2;4490.0
2023-06-23;3;4345.0
2023-06-23;4;4256.0
2023-06-23;5;4248.0
2023-06-23;6;4343.0
2023-06-23;7;4430.0
2023-06-23;8;4581.0
2023-06-23;9;4448.0
2023-06-23;10;4148.0
2023-06-23;11;3857.0
2023-06-23;12;3573.0
2023-06-23;13;3593.0
2023-06-23;14;3585.0
2023-06-23;15;3590.0
2023-06-23;16;3654.0
2023-06-23;17;3902.0
2023-06-23;18;4494.0
2023-06-23;19;5310.0
2023-06-23;20;5965.0
2023-06-23;21;6194.0
2023-06-23;22;6165.0
2023-06-23;23;5799.0
2023-06-23;24;5502.0
2023-06-24;1;5090.0
2023-06-24;2;4781.0
2023-06-24;3;4583.0
2023-06-24;4;4387.0
2023-06-24;5;4289.0
2023-06-24;6;4279.0
2023-06-24;7;4241.0
2023-06-24;8;4213.0
2023-06-24;9;3977.0
2023-06-24;10;3602.0
2023-06-24;11;3263.0
2023-06-24;12;3015.0
2023-06-24;13;3009.0
2023-06-24;14;3124.0
2023-06-24;15;3232.0
2023-06-24;16;3505.0
2023-06-24;17;4038.0
2023-06-24;18;4645.0
2023-06-24;19;5287.0
2023-06-24;20;5645.0
2023-06-24;21;5658.0
2023-06-24;22;5708.0
2023-06-24;23;5477.0
2023-06-24;24;5145.0
2023-06-25;1;4819.0
2023-06-25;2;4543.0
2023-06-25;3;4355.0
2023-06-25;4;4203.0
2023-06-25;5;4184.0
2023-06-25;6;4048.0
2023-06-25;7;3970.0
2023-06-25;8;3834.0
2023-06-25;9;3458.0
2023-06-25;10;3043.0
2023-06-25;11;2906.0
2023-06-25;12;2826.0
2023-06-25;13;2858.0
2023-06-25;14;2868.0
2023-06-25;15;2915.0
2023-06-25;16;3174.0
2023-06-25;17;3655.0
2023-06-25;18;4244.0
2023-06-25;19;4747.0
2023-06-25;20;5111.0
2023-06-25;21;5342.0
2023-06-25;22;5526.0
2023-06-25;23;5323.0
2023-06-25;24;5075.0
2023-06-26;1;4721.0
2023-06-26;2;4409.0
2023-06-26;3;4243.0
2023-06-26;4;4251.0
2023-06-26;5;4197.0
2023-06-26;6;4199.0
2023-06-26;7;4368.0
2023-06-26;8;4609.0
2023-06-26;9;4595.0
2023-06-26;10;4477.0
2023-06-26;11;4172.0
2023-06-26;12;3886.0
2023-06-26;13;3858.0
2023-06-26;14;3973.0
2023-06-26;15;4020.0
2023-06-26;16;3992.0
2023-06-26;17;4364.0
2023-06-26;18;4876.0
2023-06-26;19;5539.0
2023-06-26;20;5983.0
2023-06-26;21;6193.0
2023-06-26;22;6318.0
2023-06-26;23;5958.0
2023-06-26;24;5531.0
2023-06-27;1;5170.0
2023-06-27;2;4731.0
2023-06-27;3;4490.0
2023-06-27;4;4348.0
2023-06-27;5;4272.0
2023-06-27;6;4332.0
2023-06-27;7;4408.0
2023-06-27;8;4563.0
2023-06-27;9;4519.0
2023-06-27;10;4341.0
2023-06-27;11;4054.0
2023-06-27;12;3861.0
2023-06-27;13;3873.0
2023-06-27;14;4021.0
2023-06-27;15;4034.0
2023-06-27;16;4050.0
2023-06-27;17;4337.0
2023-06-27;18;4788.0
2023-06-27;19;5487.0
2023-06-27;20;6110.0
2023-06-27;21;6411.0
2023-06-27;22;6500.0
2023-06-27;23;6158.0
2023-06-27;24;5715.0
2023-06-28;1;5272.0
2023-06-28;2;4861.0
2023-06-28;3;4601.0
2023-06-28;4;4438.0
2023-06-28;5;4360.0
2023-06-28;6;4414.0
2023-06-28;7;4557.0
2023-06-28;8;4744.0
2023-06-28;9;4680.0
2023-06-28;10;4480.0
2023-06-28;11;4182.0
2023-06-28;12;3935.0
2023-06-28;13;3924.0
2023-06-28;14;4035.0
2023-06-28;15;4088.0
2023-06-28;16;4206.0
2023-06-28;17;4519.0
2023-06-28;18;4994.0
2023-06-28;19;5589.0
2023-06-28;20;6081.0
2023-06-28;21;6362.0
2023-06-28;22;6486.0
2023-06-28;23;6152.0
2023-06-28;24;5714.0
2023-06-29;1;5265.0
2023-06-29;2;4902.0
2023-06-29;3;4826.0
2023-06-29;4;4684.0
2023-06-29;5;4630.0
2023-06-29;6;4675.0
2023-06-29;7;4786.0
2023-06-29;8;4969.0
2023-06-29;9;4976.0
2023-06-29;10;4894.0
2023-06-29;11;4834.0
2023-06-29;12;4742.0
2023-06-29;13;4654.0
2023-06-29;14;4581.0
2023-06-29;15;4333.0
2023-06-29;16;4285.0
2023-06-29;17;4573.0
2023-06-29;18;5037.0
2023-06-29;19;5615.0
2023-06-29;20;6065.0
2023-06-29;21;6280.0
2023-06-29;22;6311.0
2023-06-29;23;5959.0
2023-06-29;24;5608.0
2023-07-01;1;5071.0
2023-07-01;2;4770.0
2023-07-01;3;4511.0
2023-07-01;4;4392.0
2023-07-01;5;4373.0
2023-07-01;6;4309.0
2023-07-01;7;4314.0
2023-07-01;8;4289.0
2023-07-01;9;4007.0
2023-07-01;10;3590.0
2023-07-01;11;3156.0
2023-07-01;12;2934.0
2023-07-01;13;2889.0
2023-07-01;14;2899.0
2023-07-01;15;2882.0
2023-07-01;16;2955.0
2023-07-01;17;3286.0
2023-07-01;18;3819.0
2023-07-01;19;4706.0
2023-07-01;20;5414.0
2023-07-01;21;5668.0
2023-07-01;22;5791.0
2023-07-01;23;5524.0
2023-07-01;24;5223.0
2023-07-02;1;4869.0
2023-07-02;2;4523.0
2023-07-02;3;4302.0
2023-07-02;4;4170.0
2023-07-02;5;4083.0
2023-07-02;6;4054.0
2023-07-02;7;3915.0
2023-07-02;8;3774.0
2023-07-02;9;3472.0
2023-07-02;10;3260.0
2023-07-02;11;2979.0
2023-07-02;12;2845.0
2023-07-02;13;2797.0
2023-07-02;14;2726.0
2023-07-02;15;2619.0
2023-07-02;16;2728.0
2023-07-02;17;3186.0
2023-07-02;18;3773.0
2023-07-02;19;4627.0
2023-07-02;20;5280.0
2023-07-02;21;5663.0
2023-07-02;22;5989.0
2023-07-02;23;5817.0
2023-07-02;24;5513.0
2023-07-03;1;4953.0
2023-07-03;2;4551.0
2023-07-03;3;4394.0
2023-07-03;4;4264.0
2023-07-03;5;4254.0
2023-07-03;6;4302.0
2023-07-03;7;4545.0
2023-07-03;8;4863.0
2023-07-03;9;4874.0
2023-07-03;10;4644.0
2023-07-03;11;4234.0
2023-07-03;12;3981.0
2023-07-03;13;3977.0
2023-07-03;14;4110.0
2023-07-03;15;4109.0
2023-07-03;16;4141.0
2023-07-03;17;4395.0
2023-07-03;18;4919.0
2023-07-03;19;5625.0
2023-07-03;20;6250.0
2023-07-03;21;6595.0
2023-07-03;22;6759.0
2023-07-03;23;6468.0
2023-07-03;24;6102.0
2023-07-04;1;5559.0
2023-07-04;2;5120.0
2023-07-04;3;4931.0
2023-07-04;4;4747.0
2023-07-04;5;4689.0
2023-07-04;6;4772.0
2023-07-04;7;4891.0
2023-07-04;8;5188.0
2023-07-04;9;5163.0
2023-07-04;10;4837.0
2023-07-04;11;4594.0
2023-07-04;12;4370.0
2023-07-04;13;4391.0
2023-07-04;14;4569.0
2023-07-04;15;4577.0
2023-07-04;16;4566.0
2023-07-04;17;4789.0
2023-07-04;18;5367.0
2023-07-04;19;6204.0
2023-07-04;20;6629.0
2023-07-04;21;6817.0
2023-07-04;22;6923.0
2023-07-04;23;6652.0
2023-07-04;24;6278.0
2023-07-05;1;5799.0
2023-07-05;2;5366.0
2023-07-05;3;5135.0
2023-07-05;4;4902.0
2023-07-05;5;4738.0
2023-07-05;6;4809.0
2023-07-05;7;4969.0
2023-07-05;8;5246.0
2023-07-05;9;5294.0
2023-07-05;10;5052.0
2023-07-05;11;4714.0
2023-07-05;12;4454.0
2023-07-05;13;4499.0
2023-07-05;14;4748.0
2023-07-05;15;4986.0
2023-07-05;16;5133.0
2023-07-05;17;5471.0
2023-07-05;18;6019.0
2023-07-05;19;6412.0
2023-07-05;20;6692.0
2023-07-05;21;6684.0
2023-07-05;22;6642.0
2023-07-05;23;6360.0
2023-07-05;24;6015.0
2023-07-06;1;5459.0
2023-07-06;2;5111.0
2023-07-06;3;4911.0
2023-07-06;4;4769.0
2023-07-06;5;4704.0
2023-07-06;6;4765.0
2023-07-06;7;4919.0
2023-07-06;8;5219.0
2023-07-06;9;5114.0
2023-07-06;10;4883.0
2023-07-06;11;4587.0
2023-07-06;12;4318.0
2023-07-06;13;4288.0
2023-07-06;14;4438.0
2023-07-06;15;4480.0
2023-07-06;16;4712.0
2023-07-06;17;4997.0
2023-07-06;18;5642.0
2023-07-06;19;6374.0
2023-07-06;20;6931.0
2023-07-06;21;7093.0
2023-07-06;22;7146.0
2023-07-06;23;6840.0
2023-07-06;24;6364.0
2023-07-07;1;5911.0
2023-07-07;2;5418.0
2023-07-07;3;5100.0
2023-07-07;4;4970.0
2023-07-07;5;4870.0
2023-07-07;6;4932.0
2023-07-07;7;5051.0
2023-07-07;8;5331.0
2023-07-07;9;5237.0
2023-07-07;10;4976.0
2023-07-07;11;4674.0
2023-07-07;12;4411.0
2023-07-07;13;4491.0
2023-07-07;14;4627.0
2023-07-07;15;4756.0
2023-07-07;16;4866.0
2023-07-07;17;5162.0
2023-07-07;18;5577.0
2023-07-07;19;6254.0
2023-07-07;20;6850.0
2023-07-07;21;6990.0
2023-07-07;22;7016.0
2023-07-07;23;6768.0
2023-07-07;24;6419.0
2023-07-08;1;5918.0
2023-07-08;2;5533.0
2023-07-08;3;5188.0
2023-07-08;4;4979.0
2023-07-08;5;4828.0
2023-07-08;6;4750.0
2023-07-08;7;4692.0
2023-07-08;8;4693.0
2023-07-08;9;4285.0
2023-07-08;10;3817.0
2023-07-08;11;3434.0
2023-07-08;12;3078.0
2023-07-08;13;3017.0
2023-07-08;14;3119.0
2023-07-08;15;3159.0
2023-07-08;16;3281.0
2023-07-08;17;3669.0
2023-07-08;18;4297.0
2023-07-08;19;5156.0
2023-07-08;20;5951.0
2023-07-08;21;6177.0
2023-07-08;22;6250.0
2023-07-08;23;5987.0
2023-07-08;24;5679.0
2023-07-09;1;5293.0
2023-07-09;2;4893.0
2023-07-09;3;4687.0
2023-07-09;4;4524.0
2023-07-09;5;4439.0
2023-07-09;6;4396.0
2023-07-09;7;4213.0
2023-07-09;8;4030.0
2023-07-09;9;3561.0
2023-07-09;10;3032.0
2023-07-09;11;2594.0
2023-07-09;12;2318.0
2023-07-09;13;2285.0
2023-07-09;14;2255.0
2023-07-09;15;2240.0
2023-07-09;16;2404.0
2023-07-09;17;2891.0
2023-07-09;18;3683.0
2023-07-09;19;4697.0
2023-07-09;20;5547.0
2023-07-09;21;5932.0
2023-07-09;22;6188.0
2023-07-09;23;6036.0
2023-07-09;24;5752.0
2023-07-10;1;5283.0
2023-07-10;2;4926.0
2023-07-10;3;4680.0
2023-07-10;4;4538.0
2023-07-10;5;4491.0
2023-07-10;6;4554.0
2023-07-10;7;4774.0
2023-07-10;8;5210.0
2023-07-10;9;5067.0
2023-07-10;10;4685.0
2023-07-10;11;4420.0
2023-07-10;12;4064.0
2023-07-10;13;4101.0
2023-07-10;14;4254.0
2023-07-10;15;4280.0
2023-07-10;16;4387.0
2023-07-10;17;4697.0
2023-07-10;18;5256.0
2023-07-10;19;6035.0
2023-07-10;20;6656.0
2023-07-10;21;7030.0
2023-07-10;22;7184.0
2023-07-10;23;6827.0
2023-07-10;24;6404.0
2023-07-11;1;5767.0
2023-07-11;2;5290.0
2023-07-11;3;5035.0
2023-07-11;4;4820.0
2023-07-11;5;4752.0
2023-07-11;6;4833.0
2023-07-11;7;4993.0
2023-07-11;8;5327.0
2023-07-11;9;5247.0
2023-07-11;10;4916.0
2023-07-11;11;4668.0
2023-07-11;12;4444.0
2023-07-11;13;4444.0
2023-07-11;14;4544.0
2023-07-11;15;4598.0
2023-07-11;16;4731.0
2023-07-11;17;5002.0
2023-07-11;18;5611.0
2023-07-11;19;6431.0
2023-07-11;20;7113.0
2023-07-11;21;7401.0
2023-07-11;22;7475.0
2023-07-11;23;7134.0
2023-07-11;24;6665.0
2023-07-12;1;6081.0
2023-07-12;2;5660.0
2023-07-12;3;5310.0
2023-07-12;4;5104.0
2023-07-12;5;4993.0
2023-07-12;6;5034.0
2023-07-12;7;5205.0
2023-07-12;8;5564.0
2023-07-12;9;5615.0
2023-07-12;10;5365.0
2023-07-12;11;5071.0
2023-07-12;12;4846.0
2023-07-12;13;4845.0
2023-07-12;14;4980.0
2023-07-12;15;5042.0
2023-07-12;16;5088.0
2023-07-12;17;5369.0
2023-07-12;18;5951.0
2023-07-12;19;6632.0
2023-07-12;20;7382.0
2023-07-12;21;7651.0
2023-07-12;22;7748.0
2023-07-12;23;7368.0
2023-07-12;24;6904.0
2023-07-13;1;6396.0
2023-07-13;2;5945.0
2023-07-13;3;5570.0
2023-07-13;4;5434.0
2023-07-13;5;5329.0
2023-07-13;6;5356.0
2023-07-13;7;5564.0
2023-07-13;8;5877.0
2023-07-13;9;5885.0
2023-07-13;10;5697.0
2023-07-13;11;5427.0
2023-07-13;12;5389.0
2023-07-13;13;5534.0
2023-07-13;14;5751.0
2023-07-13;15;5791.0
2023-07-13;16;5853.0
2023-07-13;17;6159.0
2023-07-13;18;6709.0
2023-07-13;19;7505.0
2023-07-13;20;8124.0
2023-07-13;21;8308.0
2023-07-13;22;8322.0
2023-07-13;23;7986.0
2023-07-13;24;7540.0
2023-07-14;1;6999.0
2023-07-14;2;6597.0
2023-07-14;3;6260.0
2023-07-14;4;6021.0
2023-07-14;5;5820.0
2023-07-14;6;5831.0
2023-07-14;7;5910.0
2023-07-14;8;6188.0
2023-07-14;9;6232.0
2023-07-14;10;6119.0
2023-07-14;11;5819.0
2023-07-14;12;5746.0
2023-07-14;13;5833.0
2023-07-14;14;6036.0
2023-07-14;15;6122.0
2023-07-14;16;6249.0
2023-07-14;17;6567.0
2023-07-14;18;7141.0
2023-07-14;19;7880.0
2023-07-14;20;8491.0
2023-07-14;21;8611.0
2023-07-14;22;8593.0
2023-07-14;23;8287.0
2023-07-14;24;7853.0
2023-07-15;1;7314.0
2023-07-15;2;6896.0
2023-07-15;3;6565.0
2023-07-15;4;6341.0
2023-07-15;5;6174.0
2023-07-15;6;6085.0
2023-07-15;7;5952.0
2023-07-15;8;5908.0
2023-07-15;9;5668.0
2023-07-15;10;5373.0
2023-07-15;11;5064.0
2023-07-15;12;4947.0
2023-07-15;13;5042.0
2023-07-15;14;5250.0
2023-07-15;15;5337.0
2023-07-15;16;5494.0
2023-07-15;17;5876.0
2023-07-15;18;6460.0
2023-07-15;19;7246.0
2023-07-15;20;7798.0
2023-07-15;21;7885.0
2023-07-15;22;7977.0
2023-07-15;23;7705.0
2023-07-15;24;7372.0
2023-07-16;1;7036.0
2023-07-16;2;6641.0
2023-07-16;3;6340.0
2023-07-16;4;6121.0
2023-07-16;5;5927.0
2023-07-16;6;5808.0
2023-07-16;7;5529.0
2023-07-16;8;5340.0
2023-07-16;9;5005.0
2023-07-16;10;4571.0
2023-07-16;11;4170.0
2023-07-16;12;4147.0
2023-07-16;13;4194.0
2023-07-16;14;4342.0
2023-07-16;15;4416.0
2023-07-16;16;4651.0
2023-07-16;17;5102.0
2023-07-16;18;5784.0
2023-07-16;19;6505.0
2023-07-16;20;7088.0
2023-07-16;21;7315.0
2023-07-16;22;7532.0
2023-07-16;23;7425.0
2023-07-16;24;7189.0
2023-07-17;1;6736.0
2023-07-17;2;6368.0
2023-07-17;3;6052.0
2023-07-17;4;5834.0
2023-07-17;5;5686.0
2023-07-17;6;5740.0
2023-07-17;7;5886.0
2023-07-17;8;6162.0
2023-07-17;9;6203.0
2023-07-17;10;5984.0
2023-07-17;11;5649.0
2023-07-17;12;5430.0
2023-07-17;13;5466.0
2023-07-17;14;5721.0
2023-07-17;15;5805.0
2023-07-17;16;6037.0
2023-07-17;17;6297.0
2023-07-17;18;6711.0
2023-07-17;19;7430.0
2023-07-17;20;7973.0
2023-07-17;21;8166.0
2023-07-17;22;8250.0
2023-07-17;23;7971.0
2023-07-17;24;7599.0
2023-07-18;1;7086.0
2023-07-18;2;6694.0
2023-07-18;3;6443.0
2023-07-18;4;6196.0
2023-07-18;5;6055.0
2023-07-18;6;6064.0
2023-07-18;7;6072.0
2023-07-18;8;6394.0
2023-07-18;9;6383.0
2023-07-18;10;6157.0
2023-07-18;11;5862.0
2023-07-18;12;5652.0
2023-07-18;13;5799.0
2023-07-18;14;6021.0
2023-07-18;15;6145.0
2023-07-18;16;6390.0
2023-07-18;17;6698.0
2023-07-18;18;7240.0
2023-07-18;19;7890.0
2023-07-18;20;8401.0
2023-07-18;21;8420.0
2023-07-18;22;8451.0
2023-07-18;23;8227.0
2023-07-18;24;7852.0
2023-07-19;1;7378.0
2023-07-19;2;6977.0
2023-07-19;3;6601.0
2023-07-19;4;6396.0
2023-07-19;5;6090.0
2023-07-19;6;6006.0
2023-07-19;7;6065.0
2023-07-19;8;6405.0
2023-07-19;9;6416.0
2023-07-19;10;6099.0
2023-07-19;11;5904.0
2023-07-19;12;5890.0
2023-07-19;13;6069.0
2023-07-19;14;6245.0
2023-07-19;15;6335.0
2023-07-19;16;6440.0
2023-07-19;17;6747.0
2023-07-19;18;7244.0
2023-07-19;19;7925.0
2023-07-19;20;8517.0
2023-07-19;21;8652.0
2023-07-19;22;8678.0
2023-07-19;23;8446.0
2023-07-19;24;8064.0
2023-07-20;1;7644.0
2023-07-20;2;7179.0
2023-07-20;3;6806.0
2023-07-20;4;6562.0
2023-07-20;5;6406.0
2023-07-20;6;6346.0
2023-07-20;7;6354.0
2023-07-20;8;6535.0
2023-07-20;9;6547.0
2023-07-20;10;6438.0
2023-07-20;11;6368.0
2023-07-20;12;6304.0
2023-07-20;13;6397.0
2023-07-20;14;6605.0
2023-07-20;15;6707.0
2023-07-20;16;6853.0
2023-07-20;17;7198.0
2023-07-20;18;7736.0
2023-07-20;19;8393.0
2023-07-20;20;8837.0
2023-07-20;21;8870.0
2023-07-20;22;8877.0
2023-07-20;23;8621.0
2023-07-20;24;8245.0
2023-07-21;1;7841.0
2023-07-21;2;7363.0
2023-07-21;3;7041.0
2023-07-21;4;6799.0
2023-07-21;5;6662.0
2023-07-21;6;6634.0
2023-07-21;7;6626.0
2023-07-21;8;6811.0
2023-07-21;9;6750.0
2023-07-21;10;6704.0
2023-07-21;11;6471.0
2023-07-21;12;6357.0
2023-07-21;13;6424.0
2023-07-21;14;6641.0
2023-07-21;15;6724.0
2023-07-21;16;6766.0
2023-07-21;17;7140.0
2023-07-21;18;7692.0
2023-07-21;19;8352.0
2023-07-21;20;8867.0
2023-07-21;21;8966.0
2023-07-21;22;8920.0
2023-07-21;23;8598.0
2023-07-21;24;8272.0
2023-07-22;1;7805.0
2023-07-22;2;7334.0
2023-07-22;3;6978.0
2023-07-22;4;6714.0
2023-07-22;5;6612.0
2023-07-22;6;6504.0
2023-07-22;7;6357.0
2023-07-22;8;6305.0
2023-07-22;9;6089.0
2023-07-22;10;5799.0
2023-07-22;11;5550.0
2023-07-22;12;5434.0
2023-07-22;13;5578.0
2023-07-22;14;5771.0
2023-07-22;15;5912.0
2023-07-22;16;6109.0
2023-07-22;17;6473.0
2023-07-22;18;7022.0
2023-07-22;19;7708.0
2023-07-22;20;8242.0
2023-07-22;21;8302.0
2023-07-22;22;8393.0
2023-07-22;23;8161.0
2023-07-22;24;7832.0
2023-07-23;1;7441.0
2023-07-23;2;7061.0
2023-07-23;3;6821.0
2023-07-23;4;6537.0
2023-07-23;5;6341.0
2023-07-23;6;6274.0
2023-07-23;7;6016.0
2023-07-23;8;5829.0
2023-07-23;9;5553.0
2023-07-23;10;5155.0
2023-07-23;11;4890.0
2023-07-23;12;4877.0
2023-07-23;13;5014.0
2023-07-23;14;5228.0
2023-07-23;15;5359.0
2023-07-23;16;5516.0
2023-07-23;17;5968.0
2023-07-23;18;6650.0
2023-07-23;19;7395.0
2023-07-23;20;8032.0
2023-07-23;21;8167.0
2023-07-23;22;8423.0
2023-07-23;23;8329.0
2023-07-23;24;8056.0
2023-07-24;1;7609.0
2023-07-24;2;7266.0
2023-07-24;3;6885.0
2023-07-24;4;6617.0
2023-07-24;5;6500.0
2023-07-24;6;6486.0
2023-07-24;7;6535.0
2023-07-24;8;6817.0
2023-07-24;9;6857.0
2023-07-24;10;6707.0
2023-07-24;11;6456.0
2023-07-24;12;6294.0
2023-07-24;13;6313.0
2023-07-24;14;6474.0
2023-07-24;15;6566.0
2023-07-24;16;6698.0
2023-07-24;17;7034.0
2023-07-24;18;7547.0
2023-07-24;19;8188.0
2023-07-24;20;8652.0
2023-07-24;21;8765.0
2023-07-24;22;8874.0
2023-07-24;23;8619.0
2023-07-24;24;8312.0
2023-07-25;1;7959.0
2023-07-25;2;7467.0
2023-07-25;3;7037.0
2023-07-25;4;6809.0
2023-07-25;5;6657.0
2023-07-25;6;6619.0
2023-07-25;7;6671.0
2023-07-25;8;6859.0
2023-07-25;9;6772.0
2023-07-25;10;6602.0
2023-07-25;11;6401.0
2023-07-25;12;6270.0
2023-07-25;13;6396.0
2023-07-25;14;6593.0
2023-07-25;15;6675.0
2023-07-25;16;6811.0
2023-07-25;17;7167.0
2023-07-25;18;7665.0
2023-07-25;19;8302.0
2023-07-25;20;8711.0
2023-07-25;21;8767.0
2023-07-25;22;8772.0
2023-07-25;23;8503.0
2023-07-25;24;8291.0
2023-07-26;1;7810.0
2023-07-26;2;7292.0
2023-07-26;3;6862.0
2023-07-26;4;6693.0
2023-07-26;5;6525.0
2023-07-26;6;6486.0
2023-07-26;7;6563.0
2023-07-26;8;6708.0
2023-07-26;9;6756.0
2023-07-26;10;6643.0
2023-07-26;11;6434.0
2023-07-26;12;6332.0
2023-07-26;13;6406.0
2023-07-26;14;6646.0
2023-07-26;15;6784.0
2023-07-26;16;6940.0
2023-07-26;17;7246.0
2023-07-26;18;7865.0
2023-07-26;19;8434.0
2023-07-26;20;8690.0
2023-07-26;21;8751.0
2023-07-26;22;8822.0
2023-07-26;23;8459.0
2023-07-26;24;8131.0
2023-07-27;1;7639.0
2023-07-27;2;7189.0
2023-07-27;3;6852.0
2023-07-27;4;6604.0
2023-07-27;5;6356.0
2023-07-27;6;6278.0
2023-07-27;7;6281.0
2023-07-27;8;6403.0
2023-07-27;9;6263.0
2023-07-27;10;5904.0
2023-07-27;11;5503.0
2023-07-27;12;5201.0
2023-07-27;13;5110.0
2023-07-27;14;5178.0
2023-07-27;15;5122.0
2023-07-27;16;5197.0
2023-07-27;17;5511.0
2023-07-27;18;6115.0
2023-07-27;19;6922.0
2023-07-27;20;7506.0
2023-07-27;21;7666.0
2023-07-27;22;7659.0
2023-07-27;23;7320.0
2023-07-27;24;7050.0
2023-07-28;1;6662.0
2023-07-28;2;6272.0
2023-07-28;3;5997.0
2023-07-28;4;5766.0
2023-07-28;5;5609.0
2023-07-28;6;5593.0
2023-07-28;7;5685.0
2023-07-28;8;5879.0
2023-07-28;9;5717.0
2023-07-28;10;5337.0
2023-07-28;11;4879.0
2023-07-28;12;4598.0
2023-07-28;13;4489.0
2023-07-28;14;4478.0
2023-07-28;15;4522.0
2023-07-28;16;4631.0
2023-07-28;17;4960.0
2023-07-28;18;5614.0
2023-07-28;19;6455.0
2023-07-28;20;7134.0
2023-07-28;21;7356.0
2023-07-28;22;7342.0
2023-07-28;23;6971.0
2023-07-28;24;6711.0
2023-07-29;1;6421.0
2023-07-29;2;6059.0
2023-07-29;3;5824.0
2023-07-29;4;5625.0
2023-07-29;5;5479.0
2023-07-29;6;5423.0
2023-07-29;7;5379.0
2023-07-29;8;5342.0
2023-07-29;9;5003.0
2023-07-29;10;4518.0
2023-07-29;11;4090.0
2023-07-29;12;3784.0
2023-07-29;13;3665.0
2023-07-29;14;3744.0
2023-07-29;15;3791.0
2023-07-29;16;3940.0
2023-07-29;17;4397.0
2023-07-29;18;5107.0
2023-07-29;19;5983.0
2023-07-29;20;6713.0
2023-07-29;21;6902.0
2023-07-29;22;7039.0
2023-07-29;23;6759.0
2023-07-29;24;6476.0
2023-07-30;1;6128.0
2023-07-30;2;5777.0
2023-07-30;3;5493.0
2023-07-30;4;5282.0
2023-07-30;5;5128.0
2023-07-30;6;5057.0
2023-07-30;7;4926.0
2023-07-30;8;4793.0
2023-07-30;9;4358.0
2023-07-30;10;3790.0
2023-07-30;11;3367.0
2023-07-30;12;3151.0
2023-07-30;13;3098.0
2023-07-30;14;3155.0
2023-07-30;15;3252.0
2023-07-30;16;3463.0
2023-07-30;17;3987.0
2023-07-30;18;4778.0
2023-07-30;19;5717.0
2023-07-30;20;6486.0
2023-07-30;21;6763.0
2023-07-30;22;7028.0
2023-07-30;23;6852.0
2023-07-30;24;6638.0
2023-08-01;1;6621.0
2023-08-01;2;6270.0
2023-08-01;3;5883.0
2023-08-01;4;5645.0
2023-08-01;5;5520.0
2023-08-01;6;5539.0
2023-08-01;7;5651.0
2023-08-01;8;5925.0
2023-08-01;9;5861.0
2023-08-01;10;5519.0
2023-08-01;11;5156.0
2023-08-01;12;4899.0
2023-08-01;13;4892.0
2023-08-01;14;5024.0
2023-08-01;15;5122.0
2023-08-01;16;5261.0
2023-08-01;17;5592.0
2023-08-01;18;6222.0
2023-08-01;19;7038.0
2023-08-01;20;7571.0
2023-08-01;21;7764.0
2023-08-01;22;7761.0
2023-08-01;23;7418.0
2023-08-01;24;7086.0
2023-08-02;1;6683.0
2023-08-02;2;6317.0
2023-08-02;3;6032.0
2023-08-02;4;5850.0
2023-08-02;5;5770.0
2023-08-02;6;5765.0
2023-08-02;7;5860.0
2023-08-02;8;6030.0
2023-08-02;9;5963.0
2023-08-02;10;5646.0
2023-08-02;11;5335.0
2023-08-02;12;5044.0
2023-08-02;13;5000.0
2023-08-02;14;5152.0
2023-08-02;15;5236.0
2023-08-02;16;5365.0
2023-08-02;17;5692.0
2023-08-02;18;6272.0
2023-08-02;19;7063.0
2023-08-02;20;7677.0
2023-08-02;21;7875.0
2023-08-02;22;7975.0
2023-08-02;23;7636.0
2023-08-02;24;7290.0
2023-08-03;1;6844.0
2023-08-03;2;6419.0
2023-08-03;3;6140.0
2023-08-03;4;5934.0
2023-08-03;5;5814.0
2023-08-03;6;5812.0
2023-08-03;7;5914.0
2023-08-03;8;6102.0
2023-08-03;9;5997.0
2023-08-03;10;5719.0
2023-08-03;11;5401.0
2023-08-03;12;5172.0
2023-08-03;13;5172.0
2023-08-03;14;5303.0
2023-08-03;15;5439.0
2023-08-03;16;5572.0
2023-08-03;17;5900.0
2023-08-03;18;6521.0
2023-08-03;19;7361.0
2023-08-03;20;7966.0
2023-08-03;21;8137.0
2023-08-03;22;8164.0
2023-08-03;23;7853.0
2023-08-03;24;7502.0
2023-08-04;1;6982.0
2023-08-04;2;6542.0
2023-08-04;3;6211.0
2023-08-04;4;6008.0
2023-08-04;5;5872.0
2023-08-04;6;5850.0
2023-08-04;7;5955.0
2023-08-04;8;6110.0
2023-08-04;9;6034.0
2023-08-04;10;5739.0
2023-08-04;11;5437.0
2023-08-04;12;5249.0
2023-08-04;13;5224.0
2023-08-04;14;5296.0
2023-08-04;15;5461.0
